[tse] 1449 (佳和, 270/180030) : 紡織纖維,長織布指標
[tse] 1451 (年興, 297/198000) : 紡織纖維,TSE-紡織,成衣指標
[tse] 1452 (宏益, 198/132641) : 紡織纖維,加工絲指標
[tse] 1453 (大將, 147/98642) : 紡織纖維,紡織指標
[tse] 1454 (台富, 194/129833) : 紡織纖維,長織布指標
[tse] 1455 (集盛, 867/578000) : 紡織纖維,紡織纖維,TSE-紡織,加工絲指標,尼龍指標
[tse] 1456 (怡華, 140/93720) : 紡織纖維,紡織指標
[tse] 1457 (宜進, 452/301647) : 紡織纖維,紡織纖維,TSE-紡織,加工絲指標
[tse] 1459 (聯發, 537/358628) : 紡織纖維,TSE-紡織,加工絲指標
[tse] 1460 (宏遠, 764/509834) : 紡織纖維,TSE-紡織,長織布指標
[tse] 1463 (強盛, 259/173268) : 紡織纖維,紡織纖維,染整指標
[tse] 1464 (得力, 576/384565) : 紡織纖維,TSE-紡織,長織布指標
[tse] 1465 (偉全, 155/103607) : 紡織纖維,長織布指標
[tse] 1466 (聚隆, 166/111157) : 紡織纖維,尼龍指標
[tse] 1467 (南緯, 350/233624) : 紡織纖維,成衣指標
[tse] 1468 (昶和, 240/160405) : 紡織纖維,長織布指標
[tse] 1470 (大統新創, 128/85767) : 紡織纖維,染整指標,長織布指標
[tse] 1471 (首利, 225/150414) : 電子零組件業,機殼指標
[tse] 1472 (三洋紡, 69/46052) : 紡織纖維,紡織纖維,尼龍指標
[tse] 1473 (台南, 220/147153) : 紡織纖維,成衣指標
[tse] 1474 (弘裕, 194/129896) : 紡織纖維,長織布指標
[tse] 1475 (本盟, 54/36016) : 紡織纖維,長織布指標
[tse] 1476 (儒鴻, 411/274367) : 紡織纖維,紡織纖維,TSE-紡織,成衣指標,長織布指標,傳產外銷指標
[tse] 1477 (聚陽, 329/219856) : 紡織纖維,紡織纖維,TSE-紡織,成衣指標,傳產外銷指標
[tse] 1503 (士電, 781/520972) : 電機機械,TSE-電機機械,重電業指標,機器人指標,資產股指標
[tse] 1504 (東元, 2951/1967692) : 電機機械,電機,TSE-電機機械,重電業指標,家具指標,機器人指標,資產股指標
[tse] 1506 (正道, 244/163161) : 電機機械
[tse] 1507 (永大, 616/410820) : 電機機械,電機,TSE-電機機械,建材指標
[tse] 1512 (瑞利, 355/236702) : 汽車工業
[tse] 1513 (中興電, 630/420000) : 電機機械,電機,TSE-電機機械,重電業指標,TESLA,風電概念
[tse] 1514 (亞力, 310/207099) : 電機機械,電機,重電業指標,台積概念股
[tse] 1515 (力山, 272/181473) : 電機機械,電機,TSE-電機機械,手工具機業指標,健身
[tse] 1516 (川飛, 50/33350) : 其他,環保水利指標
[tse] 1517 (利奇, 341/227825) : 電機機械,自行車指標
[tse] 1519 (華城, 391/261058) : 電機機械,電機,重電業指標,風電概念
